Datetime,Forecast_MW,Lower_90pct,Lower_50pct,Upper_50pct,Upper_90pct
2026-05-20 18:00,18226.25,16883.63,17676.14,18776.36,19568.88
2026-05-20 19:00,18103.33,16760.7,17553.22,18653.43,19445.95
2026-05-20 20:00,17740.73,16398.11,17190.62,18290.84,19083.35
2026-05-20 21:00,17629.02,16286.4,17078.91,18179.13,18971.65
2026-05-20 22:00,17649.57,16306.95,17099.46,18199.68,18992.2
2026-05-20 23:00,17729.3,16386.68,17179.2,18279.41,19071.93
2026-05-21 00:00,17347.03,16004.4,16796.92,17897.13,18689.65
2026-05-21 01:00,16677.4,15334.78,16127.3,17227.51,18020.03
2026-05-21 02:00,16329.2,14986.58,15779.09,16879.31,17671.82
2026-05-21 03:00,15391.35,14048.72,14841.24,15941.46,16733.97
2026-05-21 04:00,15537.21,14194.58,14987.1,16087.31,16879.83
2026-05-21 05:00,15681.11,14338.49,15131.0,16231.22,17023.73
2026-05-21 06:00,15911.7,14569.07,15361.59,16461.8,17254.32
2026-05-21 07:00,16431.08,15088.45,15880.97,16981.18,17773.7
2026-05-21 08:00,16488.18,15145.55,15938.07,17038.29,17830.8
2026-05-21 09:00,17422.6,16079.98,16872.5,17972.71,18765.23
2026-05-21 10:00,18229.98,16887.35,17679.87,18780.09,19572.6
2026-05-21 11:00,18210.35,16867.73,17660.24,18760.46,19552.98
2026-05-21 12:00,18119.98,16777.36,17569.87,18670.09,19462.61
2026-05-21 13:00,17851.84,16509.21,17301.73,18401.94,19194.46
2026-05-21 14:00,18047.37,16704.75,17497.26,18597.48,19389.99
2026-05-21 15:00,18175.24,16832.62,17625.13,18725.35,19517.87
2026-05-21 16:00,18325.83,16983.2,17775.72,18875.93,19668.45
2026-05-21 17:00,18470.82,17128.2,17920.71,19020.93,19813.44
2026-05-21 18:00,18176.41,16833.79,17626.3,18726.52,19519.03
2026-05-21 19:00,18076.79,16734.17,17526.68,18626.9,19419.41
2026-05-21 20:00,17749.97,16407.35,17199.86,18300.08,19092.59
2026-05-21 21:00,17628.38,16285.76,17078.27,18178.49,18971.0
2026-05-21 22:00,17635.36,16292.74,17085.25,18185.47,18977.98
2026-05-21 23:00,17724.34,16381.71,17174.23,18274.44,19066.96
2026-05-22 00:00,17311.04,15968.41,16760.93,17861.15,18653.66
2026-05-22 01:00,16544.19,15201.56,15994.08,17094.29,17886.81
2026-05-22 02:00,16249.54,14906.91,15699.43,16799.64,17592.16
2026-05-22 03:00,15315.13,13972.5,14765.02,15865.23,16657.75
2026-05-22 04:00,15449.78,14107.16,14899.68,15999.89,16792.41
2026-05-22 05:00,15618.48,14275.86,15068.37,16168.59,16961.1
2026-05-22 06:00,15838.85,14496.22,15288.74,16388.96,17181.47
2026-05-22 07:00,16360.54,15017.92,15810.43,16910.65,17703.16
2026-05-22 08:00,16426.7,15084.07,15876.59,16976.8,17769.32
2026-05-22 09:00,17295.41,15952.78,16745.3,17845.51,18638.03
2026-05-22 10:00,18235.44,16892.82,17685.34,18785.55,19578.07
2026-05-22 11:00,18257.93,16915.31,17707.82,18808.04,19600.56
2026-05-22 12:00,18153.96,16811.34,17603.85,18704.07,19496.59
2026-05-22 13:00,17850.82,16508.2,17300.72,18400.93,19193.45
2026-05-22 14:00,18058.2,16715.57,17508.09,18608.31,19400.82
2026-05-22 15:00,18225.0,16882.38,17674.9,18775.11,19567.63
2026-05-22 16:00,18353.95,17011.33,17803.84,18904.06,19696.58
2026-05-22 17:00,18431.15,17088.53,17881.05,18981.26,19773.78
2026-05-22 18:00,18173.31,16830.69,17623.2,18723.42,19515.94
2026-05-22 19:00,18048.06,16705.43,17497.95,18598.17,19390.68
2026-05-22 20:00,17752.53,16409.91,17202.42,18302.64,19095.15
2026-05-22 21:00,17622.06,16279.43,17071.95,18172.16,18964.68
2026-05-22 22:00,17611.23,16268.61,17061.12,18161.34,18953.85
2026-05-22 23:00,17718.59,16375.97,17168.48,18268.7,19061.21
2026-05-23 00:00,17193.21,15850.59,16643.11,17743.32,18535.84
2026-05-23 01:00,16320.84,14978.22,15770.74,16870.95,17663.47
2026-05-23 02:00,16187.19,14844.56,15637.08,16737.3,17529.81
2026-05-23 03:00,15293.58,13950.95,14743.47,15843.69,16636.2
2026-05-23 04:00,15232.38,13889.76,14682.27,15782.49,16575.0
2026-05-23 05:00,15485.92,14143.3,14935.81,16036.03,16828.54
2026-05-23 06:00,15629.18,14286.56,15079.07,16179.29,16971.81
2026-05-23 07:00,16056.65,14714.02,15506.54,16606.76,17399.27
2026-05-23 08:00,16130.94,14788.32,15580.83,16681.05,17473.56
2026-05-23 09:00,16770.66,15428.04,16220.56,17320.77,18113.29
2026-05-23 10:00,17718.67,16376.05,17168.56,18268.78,19061.29
2026-05-23 11:00,17750.16,16407.54,17200.06,18300.27,19092.79
2026-05-23 12:00,17621.15,16278.52,17071.04,18171.25,18963.77
2026-05-23 13:00,17292.89,15950.27,16742.79,17843.0,18635.52
2026-05-23 14:00,17503.74,16161.12,16953.63,18053.85,18846.37
2026-05-23 15:00,17638.15,16295.52,17088.04,18188.25,18980.77
2026-05-23 16:00,17695.3,16352.68,17145.19,18245.41,19037.92
2026-05-23 17:00,17806.94,16464.32,17256.83,18357.05,19149.57
2026-05-23 18:00,17494.19,16151.57,16944.08,18044.3,18836.82
2026-05-23 19:00,17509.32,16166.7,16959.21,18059.43,18851.94
2026-05-23 20:00,17191.81,15849.19,16641.7,17741.92,18534.43
2026-05-23 21:00,17068.99,15726.36,16518.88,17619.1,18411.61
2026-05-23 22:00,16987.43,15644.8,16437.32,17537.53,18330.05
2026-05-23 23:00,17015.9,15673.28,16465.79,17566.01,18358.52
2026-05-24 00:00,16305.68,14963.06,15755.57,16855.79,17648.3
2026-05-24 01:00,15851.1,14508.48,15300.99,16401.21,17193.72
2026-05-24 02:00,15571.1,14228.48,15020.99,16121.21,16913.72
2026-05-24 03:00,14889.6,13546.98,14339.49,15439.71,16232.22
2026-05-24 04:00,14810.28,13467.66,14260.17,15360.39,16152.91
2026-05-24 05:00,14969.33,13626.71,14419.22,15519.44,16311.96
2026-05-24 06:00,15018.48,13675.86,14468.37,15568.59,16361.1
2026-05-24 07:00,15080.64,13738.02,14530.53,15630.75,16423.26
2026-05-24 08:00,15136.06,13793.43,14585.95,15686.17,16478.68
2026-05-24 09:00,15721.44,14378.81,15171.33,16271.55,17064.06
2026-05-24 10:00,15842.85,14500.23,15292.75,16392.96,17185.48
2026-05-24 11:00,15787.0,14444.37,15236.89,16337.1,17129.62
2026-05-24 12:00,15628.47,14285.85,15078.36,16178.58,16971.1
2026-05-24 13:00,15512.99,14170.36,14962.88,16063.1,16855.61
2026-05-24 14:00,15250.96,13908.33,14700.85,15801.07,16593.58
2026-05-24 15:00,15385.44,14042.81,14835.33,15935.54,16728.06
2026-05-24 16:00,15405.5,14062.87,14855.39,15955.6,16748.12
2026-05-24 17:00,15276.14,13933.52,14726.03,15826.25,16618.77
2026-05-24 18:00,15149.79,13807.17,14599.69,15699.9,16492.42
2026-05-24 19:00,15185.49,13842.87,14635.38,15735.6,16528.12
2026-05-24 20:00,15126.31,13783.69,14576.2,15676.42,16468.93
2026-05-24 21:00,15221.76,13879.13,14671.65,15771.87,16564.38
2026-05-24 22:00,15238.1,13895.48,14687.99,15788.21,16580.72
2026-05-24 23:00,15262.86,13920.24,14712.75,15812.97,16605.48
2026-05-25 00:00,15253.14,13910.52,14703.04,15803.25,16595.77
2026-05-25 01:00,14768.7,13426.08,14218.59,15318.81,16111.32
2026-05-25 02:00,14675.01,13332.39,14124.9,15225.12,16017.63
2026-05-25 03:00,13925.69,12583.06,13375.58,14475.8,15268.31
2026-05-25 04:00,13947.2,12604.58,13397.09,14497.31,15289.82
2026-05-25 05:00,14197.06,12854.43,13646.95,14747.16,15539.68
2026-05-25 06:00,14739.56,13396.93,14189.45,15289.66,16082.18
2026-05-25 07:00,15723.56,14380.94,15173.45,16273.67,17066.18
2026-05-25 08:00,15926.46,14583.83,15376.35,16476.56,17269.08
2026-05-25 09:00,16338.77,14996.14,15788.66,16888.87,17681.39
2026-05-25 10:00,17253.79,15911.17,16703.68,17803.9,18596.41
2026-05-25 11:00,17334.94,15992.31,16784.83,17885.05,18677.56
2026-05-25 12:00,17298.64,15956.02,16748.54,17848.75,18641.27
2026-05-25 13:00,17199.1,15856.48,16648.99,17749.21,18541.72
2026-05-25 14:00,17265.12,15922.49,16715.01,17815.23,18607.74
2026-05-25 15:00,17408.21,16065.59,16858.11,17958.32,18750.84
2026-05-25 16:00,17481.76,16139.13,16931.65,18031.86,18824.38
2026-05-25 17:00,17721.25,16378.62,17171.14,18271.36,19063.87
2026-05-25 18:00,17371.4,16028.77,16821.29,17921.51,18714.02
2026-05-25 19:00,17246.84,15904.22,16696.73,17796.95,18589.46
2026-05-25 20:00,16880.15,15537.53,16330.05,17430.26,18222.78
2026-05-25 21:00,16847.26,15504.64,16297.15,17397.37,18189.88
2026-05-25 22:00,16922.3,15579.67,16372.19,17472.41,18264.92
2026-05-25 23:00,16833.35,15490.73,16283.24,17383.46,18175.97
2026-05-26 00:00,16230.85,14888.23,15680.74,16780.96,17573.47
2026-05-26 01:00,15665.21,14322.58,15115.1,16215.31,17007.83
2026-05-26 02:00,15410.21,14067.58,14860.1,15960.31,16752.83
2026-05-26 03:00,15059.57,13716.95,14509.46,15609.68,16402.2
2026-05-26 04:00,15099.84,13757.22,14549.73,15649.95,16442.46
2026-05-26 05:00,15202.21,13859.58,14652.1,15752.32,16544.83
2026-05-26 06:00,15339.63,13997.0,14789.52,15889.74,16682.25
2026-05-26 07:00,16132.2,14789.57,15582.09,16682.31,17474.82
2026-05-26 08:00,16329.58,14986.96,15779.47,16879.69,17672.2
2026-05-26 09:00,16744.04,15401.41,16193.93,17294.15,18086.66
2026-05-26 10:00,17377.36,16034.74,16827.25,17927.47,18719.98
2026-05-26 11:00,17444.99,16102.37,16894.88,17995.1,18787.62
2026-05-26 12:00,17366.7,16024.07,16816.59,17916.8,18709.32
2026-05-26 13:00,17313.62,15971.0,16763.52,17863.73,18656.25
2026-05-26 14:00,17284.05,15941.43,16733.95,17834.16,18626.68
2026-05-26 15:00,17426.73,16084.11,16876.62,17976.84,18769.35
2026-05-26 16:00,17484.54,16141.92,16934.44,18034.65,18827.17
2026-05-26 17:00,17537.92,16195.29,16987.81,18088.03,18880.54
2026-05-26 18:00,17272.9,15930.27,16722.79,17823.01,18615.52
2026-05-26 19:00,17257.3,15914.68,16707.19,17807.41,18599.93
2026-05-26 20:00,16981.88,15639.25,16431.77,17531.98,18324.5
2026-05-26 21:00,16960.64,15618.02,16410.53,17510.75,18303.26
2026-05-26 22:00,16942.1,15599.48,16392.0,17492.21,18284.73
2026-05-26 23:00,17023.55,15680.93,16473.44,17573.66,18366.18
2026-05-27 00:00,16454.09,15111.47,15903.98,17004.2,17796.71
2026-05-27 01:00,15913.63,14571.01,15363.52,16463.74,17256.26
2026-05-27 02:00,15449.41,14106.79,14899.31,15999.52,16792.04
2026-05-27 03:00,15067.19,13724.57,14517.09,15617.3,16409.82
2026-05-27 04:00,15061.17,13718.55,14511.06,15611.28,16403.8
2026-05-27 05:00,15155.72,13813.1,14605.61,15705.83,16498.34
2026-05-27 06:00,15306.93,13964.31,14756.82,15857.04,16649.55
2026-05-27 07:00,15993.13,14650.51,15443.02,16543.24,17335.75
2026-05-27 08:00,16144.22,14801.59,15594.11,16694.33,17486.84
2026-05-27 09:00,16671.97,15329.35,16121.86,17222.08,18014.59
2026-05-27 10:00,17202.12,15859.5,16652.01,17752.23,18544.74
2026-05-27 11:00,17247.85,15905.23,16697.74,17797.96,18590.47
2026-05-27 12:00,17179.31,15836.69,16629.2,17729.42,18521.93
2026-05-27 13:00,17087.84,15745.22,16537.73,17637.95,18430.46
2026-05-27 14:00,17066.2,15723.58,16516.09,17616.31,18408.82
2026-05-27 15:00,17239.88,15897.25,16689.77,17789.99,18582.5
2026-05-27 16:00,17299.99,15957.36,16749.88,17850.1,18642.61
2026-05-27 17:00,17447.99,16105.37,16897.89,17998.1,18790.62
2026-05-27 18:00,17254.47,15911.84,16704.36,17804.58,18597.09
2026-05-27 19:00,17215.28,15872.66,16665.18,17765.39,18557.91
2026-05-27 20:00,16918.5,15575.87,16368.39,17468.6,18261.12
2026-05-27 21:00,16914.41,15571.78,16364.3,17464.52,18257.03
2026-05-27 22:00,16929.85,15587.23,16379.75,17479.96,18272.48
2026-05-27 23:00,16946.55,15603.93,16396.45,17496.66,18289.18
2026-05-28 00:00,16598.97,15256.34,16048.86,17149.07,17941.59
2026-05-28 01:00,16095.1,14752.47,15544.99,16645.2,17437.72
2026-05-28 02:00,15587.76,14245.13,15037.65,16137.87,16930.38
2026-05-28 03:00,15201.26,13858.63,14651.15,15751.37,16543.88
2026-05-28 04:00,15207.25,13864.63,14657.14,15757.36,16549.87
2026-05-28 05:00,15384.75,14042.13,14834.65,15934.86,16727.38
2026-05-28 06:00,15516.63,14174.0,14966.52,16066.73,16859.25
2026-05-28 07:00,16173.78,14831.15,15623.67,16723.88,17516.4
2026-05-28 08:00,16252.81,14910.19,15702.7,16802.92,17595.44
2026-05-28 09:00,16754.67,15412.05,16204.56,17304.78,18097.29
2026-05-28 10:00,17351.2,16008.57,16801.09,17901.31,18693.82
2026-05-28 11:00,17392.34,16049.72,16842.23,17942.45,18734.96
2026-05-28 12:00,17306.76,15964.14,16756.65,17856.87,18649.38
2026-05-28 13:00,17201.36,15858.74,16651.25,17751.47,18543.99
2026-05-28 14:00,17202.71,15860.08,16652.6,17752.81,18545.33
2026-05-28 15:00,17434.14,16091.52,16884.03,17984.25,18776.76
2026-05-28 16:00,17467.14,16124.52,16917.04,18017.25,18809.77
2026-05-28 17:00,17611.51,16268.89,17061.4,18161.62,18954.14
2026-05-28 18:00,17379.45,16036.83,16829.34,17929.56,18722.08
2026-05-28 19:00,17350.4,16007.78,16800.29,17900.51,18693.02
2026-05-28 20:00,17054.36,15711.74,16504.25,17604.47,18396.98
2026-05-28 21:00,17037.68,15695.06,16487.57,17587.79,18380.3
2026-05-28 22:00,17126.86,15784.24,16576.76,17676.97,18469.49
2026-05-28 23:00,17075.15,15732.53,16525.04,17625.26,18417.77
2026-05-29 00:00,16649.77,15307.15,16099.67,17199.88,17992.4
2026-05-29 01:00,16246.19,14903.56,15696.08,16796.3,17588.81
2026-05-29 02:00,15688.49,14345.86,15138.38,16238.59,17031.11
2026-05-29 03:00,15302.31,13959.69,14752.21,15852.42,16644.94
2026-05-29 04:00,15283.51,13940.89,14733.4,15833.62,16626.13
2026-05-29 05:00,15415.0,14072.38,14864.9,15965.11,16757.63
2026-05-29 06:00,15631.4,14288.77,15081.29,16181.5,16974.02
2026-05-29 07:00,16212.03,14869.41,15661.93,16762.14,17554.66
2026-05-29 08:00,16352.76,15010.14,15802.65,16902.87,17695.38
2026-05-29 09:00,16954.18,15611.56,16404.08,17504.29,18296.81
2026-05-29 10:00,17542.21,16199.59,16992.1,18092.32,18884.83
2026-05-29 11:00,17582.97,16240.35,17032.87,18133.08,18925.6
2026-05-29 12:00,17499.05,16156.43,16948.94,18049.16,18841.67
2026-05-29 13:00,17399.14,16056.52,16849.03,17949.25,18741.76
2026-05-29 14:00,17367.5,16024.88,16817.39,17917.61,18710.12
2026-05-29 15:00,17574.06,16231.44,17023.95,18124.17,18916.69
2026-05-29 16:00,17640.28,16297.66,17090.17,18190.39,18982.9
2026-05-29 17:00,17787.82,16445.2,17237.71,18337.93,19130.44
2026-05-29 18:00,17489.21,16146.59,16939.1,18039.32,18831.83
2026-05-29 19:00,17443.85,16101.23,16893.75,17993.96,18786.48
2026-05-29 20:00,17248.28,15905.65,16698.17,17798.39,18590.9
2026-05-29 21:00,17244.19,15901.56,16694.08,17794.3,18586.81
2026-05-29 22:00,17349.85,16007.22,16799.74,17899.96,18692.47
2026-05-29 23:00,17191.96,15849.34,16641.85,17742.07,18534.58
2026-05-30 00:00,16623.23,15280.61,16073.12,17173.34,17965.85
2026-05-30 01:00,16224.35,14881.73,15674.24,16774.46,17566.98
2026-05-30 02:00,15781.71,14439.08,15231.6,16331.81,17124.33
2026-05-30 03:00,15302.56,13959.94,14752.46,15852.67,16645.19
2026-05-30 04:00,15225.92,13883.29,14675.81,15776.02,16568.54
2026-05-30 05:00,15277.47,13934.84,14727.36,15827.57,16620.09
2026-05-30 06:00,15579.15,14236.52,15029.04,16129.25,16921.77
2026-05-30 07:00,15946.6,14603.98,15396.49,16496.71,17289.23
2026-05-30 08:00,16048.63,14706.0,15498.52,16598.74,17391.25
2026-05-30 09:00,16601.87,15259.25,16051.76,17151.98,17944.49
2026-05-30 10:00,17170.79,15828.16,16620.68,17720.89,18513.41
2026-05-30 11:00,17207.64,15865.01,16657.53,17757.74,18550.26
2026-05-30 12:00,17179.84,15837.22,16629.73,17729.95,18522.47
2026-05-30 13:00,17096.63,15754.0,16546.52,17646.73,18439.25
2026-05-30 14:00,17081.41,15738.79,16531.31,17631.52,18424.04
2026-05-30 15:00,17256.26,15913.64,16706.15,17806.37,18598.88
2026-05-30 16:00,17301.57,15958.95,16751.47,17851.68,18644.2
2026-05-30 17:00,17463.12,16120.5,16913.01,18013.23,18805.74
2026-05-30 18:00,17105.15,15762.52,16555.04,17655.26,18447.77
2026-05-30 19:00,17086.06,15743.44,16535.95,17636.17,18428.68
2026-05-30 20:00,16948.67,15606.05,16398.57,17498.78,18291.3
2026-05-30 21:00,16916.58,15573.95,16366.47,17466.69,18259.2
2026-05-30 22:00,16894.76,15552.14,16344.65,17444.87,18237.38
2026-05-30 23:00,16887.52,15544.9,16337.41,17437.63,18230.14
2026-05-31 00:00,16440.95,15098.32,15890.84,16991.06,17783.57
2026-05-31 01:00,16036.67,14694.05,15486.56,16586.78,17379.3
2026-05-31 02:00,15686.46,14343.84,15136.36,16236.57,17029.09
2026-05-31 03:00,15129.44,13786.82,14579.34,15679.55,16472.07
2026-05-31 04:00,15015.17,13672.55,14465.06,15565.28,16357.8
2026-05-31 05:00,15128.23,13785.61,14578.12,15678.34,16470.86
2026-05-31 06:00,15144.59,13801.97,14594.49,15694.7,16487.22
2026-05-31 07:00,15195.49,13852.86,14645.38,15745.59,16538.11
2026-05-31 08:00,15281.39,13938.76,14731.28,15831.5,16624.01
2026-05-31 09:00,15747.61,14404.98,15197.5,16297.71,17090.23
2026-05-31 10:00,15968.0,14625.38,15417.89,16518.11,17310.63
2026-05-31 11:00,15950.88,14608.25,15400.77,16500.98,17293.5
2026-05-31 12:00,15946.82,14604.2,15396.71,16496.93,17289.44
2026-05-31 13:00,15707.08,14364.46,15156.98,16257.19,17049.71
2026-05-31 14:00,15646.38,14303.75,15096.27,16196.48,16989.0
2026-05-31 15:00,15774.55,14431.93,15224.45,16324.66,17117.18
2026-05-31 16:00,15717.0,14374.37,15166.89,16267.1,17059.62
2026-05-31 17:00,15553.63,14211.0,15003.52,16103.73,16896.25
2026-05-31 18:00,15404.67,14062.05,14854.56,15954.78,16747.29
2026-05-31 19:00,15496.27,14153.65,14946.16,16046.38,16838.9
2026-05-31 20:00,15338.38,13995.76,14788.27,15888.49,16681.0
2026-05-31 21:00,15438.49,14095.87,14888.38,15988.6,16781.11
2026-05-31 22:00,15531.6,14188.98,14981.49,16081.71,16874.22
2026-05-31 23:00,15562.08,14219.45,15011.97,16112.18,16904.7
2026-06-01 00:00,15251.97,13909.35,14701.86,15802.08,16594.59
2026-06-01 01:00,14937.65,13595.03,14387.54,15487.76,16280.28
2026-06-01 02:00,14694.96,13352.33,14144.85,15245.06,16037.58
2026-06-01 03:00,14153.79,12811.16,13603.68,14703.89,15496.41
2026-06-01 04:00,14070.58,12727.95,13520.47,14620.68,15413.2
2026-06-01 05:00,14346.02,13003.4,13795.91,14896.13,15688.65
2026-06-01 06:00,14752.04,13409.42,14201.93,15302.15,16094.67
2026-06-01 07:00,16047.67,14705.05,15497.56,16597.78,17390.3
2026-06-01 08:00,16155.73,14813.11,15605.62,16705.84,17498.36
2026-06-01 09:00,16573.03,15230.41,16022.93,17123.14,17915.66
2026-06-01 10:00,17194.14,15851.51,16644.03,17744.24,18536.76
2026-06-01 11:00,17194.51,15851.89,16644.4,17744.62,18537.13
2026-06-01 12:00,17164.77,15822.15,16614.66,17714.88,18507.39
2026-06-01 13:00,17102.58,15759.96,16552.47,17652.69,18445.2
2026-06-01 14:00,17137.64,15795.01,16587.53,17687.75,18480.26
2026-06-01 15:00,17404.98,16062.36,16854.87,17955.09,18747.61
2026-06-01 16:00,17595.76,16253.13,17045.65,18145.87,18938.38
2026-06-01 17:00,17839.66,16497.04,17289.56,18389.77,19182.29
2026-06-01 18:00,17540.69,16198.07,16990.58,18090.8,18883.32
2026-06-01 19:00,17236.67,15894.05,16686.56,17786.78,18579.3
2026-06-01 20:00,17018.01,15675.39,16467.91,17568.12,18360.64
2026-06-01 21:00,16979.48,15636.86,16429.38,17529.59,18322.11
2026-06-01 22:00,16938.27,15595.65,16388.17,17488.38,18280.9
2026-06-01 23:00,16870.63,15528.01,16320.52,17420.74,18213.25
2026-06-02 00:00,16363.26,15020.63,15813.15,16913.37,17705.88
2026-06-02 01:00,15889.51,14546.88,15339.4,16439.61,17232.13
2026-06-02 02:00,15438.05,14095.42,14887.94,15988.15,16780.67
2026-06-02 03:00,15132.05,13789.42,14581.94,15682.16,16474.67
2026-06-02 04:00,15164.23,13821.6,14614.12,15714.34,16506.85
2026-06-02 05:00,15303.51,13960.88,14753.4,15853.61,16646.13
2026-06-02 06:00,15458.63,14116.0,14908.52,16008.74,16801.25
2026-06-02 07:00,16336.77,14994.15,15786.66,16886.88,17679.4
2026-06-02 08:00,16447.95,15105.32,15897.84,16998.06,17790.57
2026-06-02 09:00,16730.86,15388.24,16180.75,17280.97,18073.49
2026-06-02 10:00,17350.68,16008.06,16800.57,17900.79,18693.31
2026-06-02 11:00,17412.09,16069.47,16861.98,17962.2,18754.71
2026-06-02 12:00,17394.73,16052.11,16844.63,17944.84,18737.36
2026-06-02 13:00,17386.82,16044.2,16836.71,17936.93,18729.44
2026-06-02 14:00,17397.32,16054.69,16847.21,17947.42,18739.94
2026-06-02 15:00,17671.68,16329.05,17121.57,18221.78,19014.3
2026-06-02 16:00,17788.65,16446.03,17238.54,18338.76,19131.27
2026-06-02 17:00,17917.42,16574.8,17367.31,18467.53,19260.04
2026-06-02 18:00,17605.16,16262.54,17055.05,18155.27,18947.78
2026-06-02 19:00,17478.57,16135.94,16928.46,18028.68,18821.19
2026-06-02 20:00,17313.28,15970.66,16763.18,17863.39,18655.91
2026-06-02 21:00,17221.63,15879.01,16671.52,17771.74,18564.25
2026-06-02 22:00,17212.44,15869.82,16662.34,17762.55,18555.07
2026-06-02 23:00,17226.63,15884.01,16676.52,17776.74,18569.25
2026-06-03 00:00,16582.44,15239.82,16032.33,17132.55,17925.06
2026-06-03 01:00,16021.06,14678.43,15470.95,16571.16,17363.68
2026-06-03 02:00,15509.62,14167.0,14959.51,16059.73,16852.25
2026-06-03 03:00,15325.61,13982.98,14775.5,15875.71,16668.23
2026-06-03 04:00,15336.56,13993.94,14786.46,15886.67,16679.19
2026-06-03 05:00,15421.2,14078.57,14871.09,15971.3,16763.82
2026-06-03 06:00,15456.35,14113.72,14906.24,16006.45,16798.97
2026-06-03 07:00,16149.02,14806.4,15598.91,16699.13,17491.64
2026-06-03 08:00,16306.93,14964.3,15756.82,16857.03,17649.55
2026-06-03 09:00,16811.09,15468.47,16260.98,17361.2,18153.72
2026-06-03 10:00,17368.89,16026.27,16818.78,17919.0,18711.51
2026-06-03 11:00,17379.32,16036.7,16829.21,17929.43,18721.95
2026-06-03 12:00,17423.39,16080.76,16873.28,17973.5,18766.01
2026-06-03 13:00,17384.07,16041.44,16833.96,17934.18,18726.69
2026-06-03 14:00,17401.09,16058.47,16850.99,17951.2,18743.72
2026-06-03 15:00,17567.69,16225.07,17017.59,18117.8,18910.32
2026-06-03 16:00,17678.7,16336.08,17128.59,18228.81,19021.32
2026-06-03 17:00,17863.2,16520.57,17313.09,18413.31,19205.82
2026-06-03 18:00,17494.9,16152.28,16944.79,18045.01,18837.52
2026-06-03 19:00,17349.55,16006.92,16799.44,17899.65,18692.17
2026-06-03 20:00,17298.96,15956.34,16748.85,17849.07,18641.58
2026-06-03 21:00,17200.26,15857.64,16650.15,17750.37,18542.88
2026-06-03 22:00,17230.87,15888.25,16680.77,17780.98,18573.5
2026-06-03 23:00,17180.4,15837.78,16630.29,17730.51,18523.03
2026-06-04 00:00,16533.62,15191.0,15983.51,17083.73,17876.25
2026-06-04 01:00,16074.11,14731.49,15524.01,16624.22,17416.74
2026-06-04 02:00,15629.2,14286.58,15079.09,16179.31,16971.82
2026-06-04 03:00,15380.73,14038.11,14830.62,15930.84,16723.35
2026-06-04 04:00,15355.34,14012.72,14805.23,15905.45,16697.96
2026-06-04 05:00,15384.33,14041.71,14834.22,15934.44,16726.95
2026-06-04 06:00,15427.82,14085.19,14877.71,15977.92,16770.44
2026-06-04 07:00,16121.89,14779.26,15571.78,16671.99,17464.51
2026-06-04 08:00,16266.32,14923.69,15716.21,16816.43,17608.94
2026-06-04 09:00,16915.04,15572.41,16364.93,17465.14,18257.66
2026-06-04 10:00,17305.38,15962.76,16755.27,17855.49,18648.0
2026-06-04 11:00,17376.5,16033.88,16826.39,17926.61,18719.12
2026-06-04 12:00,17391.63,16049.0,16841.52,17941.74,18734.25
2026-06-04 13:00,17320.7,15978.07,16770.59,17870.8,18663.32
2026-06-04 14:00,17311.81,15969.19,16761.7,17861.92,18654.43
2026-06-04 15:00,17562.36,16219.74,17012.25,18112.47,18904.99
2026-06-04 16:00,17655.49,16312.86,17105.38,18205.6,18998.11
2026-06-04 17:00,17673.26,16330.64,17123.15,18223.37,19015.89
2026-06-04 18:00,17458.1,16115.48,16907.99,18008.21,18800.72
2026-06-04 19:00,17393.91,16051.28,16843.8,17944.02,18736.53
2026-06-04 20:00,17241.45,15898.82,16691.34,17791.55,18584.07
2026-06-04 21:00,17195.09,15852.47,16644.99,17745.2,18537.72
2026-06-04 22:00,17209.0,15866.38,16658.89,17759.11,18551.62
2026-06-04 23:00,17130.78,15788.15,16580.67,17680.89,18473.4
2026-06-05 00:00,16596.51,15253.89,16046.4,17146.62,17939.13
2026-06-05 01:00,16119.76,14777.14,15569.65,16669.87,17462.39
2026-06-05 02:00,15788.61,14445.99,15238.5,16338.72,17131.23
2026-06-05 03:00,15385.18,14042.55,14835.07,15935.28,16727.8
2026-06-05 04:00,15371.81,14029.18,14821.7,15921.91,16714.43
2026-06-05 05:00,15414.31,14071.69,14864.2,15964.42,16756.93
2026-06-05 06:00,15504.09,14161.47,14953.99,16054.2,16846.72
2026-06-05 07:00,16128.52,14785.89,15578.41,16678.62,17471.14
2026-06-05 08:00,16376.1,15033.47,15825.99,16926.2,17718.72
2026-06-05 09:00,16917.3,15574.67,16367.19,17467.41,18259.92
2026-06-05 10:00,17387.93,16045.31,16837.82,17938.04,18730.55
2026-06-05 11:00,17431.59,16088.97,16881.49,17981.7,18774.22
2026-06-05 12:00,17434.13,16091.51,16884.02,17984.24,18776.75
2026-06-05 13:00,17370.13,16027.51,16820.02,17920.24,18712.75
2026-06-05 14:00,17379.81,16037.18,16829.7,17929.92,18722.43
2026-06-05 15:00,17637.51,16294.89,17087.4,18187.62,18980.14
2026-06-05 16:00,17708.8,16366.18,17158.69,18258.91,19051.42
2026-06-05 17:00,17740.58,16397.96,17190.48,18290.69,19083.21
2026-06-05 18:00,17450.75,16108.12,16900.64,18000.85,18793.37
2026-06-05 19:00,17378.17,16035.55,16828.06,17928.28,18720.8
2026-06-05 20:00,17263.45,15920.83,16713.35,17813.56,18606.08
